time,X,Y,Z
1662736923818,-236,25,-71
1662736923818,-235,25,-71
1662736923819,-235,25,-70
1662736923819,-234,24,-69
1662736923820,-235,26,-69
1662736923821,-234,26,-70
1662736923821,-233,25,-71
1662736923821,-235,25,-71
1662736923822,-235,26,-70
1662736923822,-234,26,-69
1662736923823,-233,26,-69
1662736923823,-235,27,-71
1662736923824,-236,25,-70
1662736923824,-235,25,-68
1662736923825,-235,26,-69
1662736923825,-236,25,-69
1662736923826,-236,25,-70
1662736923826,-235,26,-69
1662736923827,-235,26,-71
1662736923827,-235,25,-70
1662736923828,-235,26,-69
1662736923828,-236,26,-70
1662736923829,-237,26,-70
1662736923829,-236,27,-69
1662736923830,-235,27,-69
1662736923830,-234,27,-69
1662736923831,-236,26,-69
1662736923831,-235,27,-68
1662736923832,-237,28,-69
1662736923832,-236,27,-68
1662736923833,-236,27,-67
1662736923833,-235,28,-68
1662736923834,-236,27,-68
1662736923834,-236,27,-68
1662736923835,-236,28,-68
1662736923835,-236,27,-67
1662736923836,-237,28,-69
1662736923836,-236,27,-70
1662736923837,-236,26,-68
1662736923837,-236,26,-68
1662736923838,-235,25,-70
1662736923838,-236,27,-69
1662736923839,-236,27,-68
1662736923839,-236,27,-69
1662736923840,-235,27,-68
1662736923840,-235,27,-70
1662736923841,-235,27,-70
1662736923841,-236,25,-69
1662736923842,-237,26,-69
1662736923842,-236,27,-68
1662736923843,-236,25,-69
1662736923843,-235,26,-68
1662736923844,-236,25,-68
1662736923844,-236,26,-68
1662736923845,-235,26,-69
1662736923845,-235,25,-69
1662736923846,-236,26,-69
1662736923846,-235,26,-69
1662736923847,-235,26,-69
1662736923847,-235,26,-69
1662736923848,-235,25,-68
1662736923848,-234,26,-70
1662736923849,-234,25,-69
1662736923849,-235,25,-70
1662736923850,-234,24,-69
1662736923850,-235,25,-69
1662736923851,-235,24,-69
1662736923851,-234,26,-69
1662736923852,-234,25,-70
1662736923852,-234,24,-70
1662736923853,-235,24,-70
1662736923853,-235,25,-70
1662736923854,-235,25,-70
1662736923854,-235,25,-70
1662736923855,-235,24,-71
1662736923855,-234,24,-71
1662736923856,-235,25,-70
1662736923856,-234,24,-71
1662736923857,-234,25,-72
1662736923857,-233,24,-71
1662736923858,-233,22,-73
1662736923858,-235,24,-71
1662736923859,-234,23,-71
1662736923859,-234,22,-72
1662736923860,-233,23,-72
1662736923860,-233,24,-72
1662736923861,-233,25,-71
1662736923861,-234,24,-72
1662736923862,-235,25,-71
1662736923862,-235,23,-72
1662736923863,-233,24,-71
1662736923863,-235,23,-72
1662736923864,-234,24,-72
1662736923864,-235,24,-71
1662736923865,-234,24,-73
1662736923865,-234,23,-73
1662736923866,-234,23,-72
1662736923866,-234,25,-71
1662736923867,-234,23,-71
1662736923867,-235,23,-72
1662736923868,-236,23,-73
1662736923868,-235,23,-70
1662736923869,-236,23,-72
1662736923869,-236,24,-71
1662736923870,-235,24,-72
1662736923870,-236,23,-71
1662736923871,-235,23,-72
1662736923871,-237,23,-71
1662736923872,-237,23,-72
1662736923872,-237,25,-72
1662736923873,-236,24,-71
1662736923873,-238,23,-71
1662736923874,-238,23,-70
1662736923874,-238,23,-72
1662736923875,-237,24,-70
1662736923875,-238,24,-71
1662736923876,-237,24,-70
1662736923876,-237,23,-70
1662736923877,-239,24,-71
1662736923877,-238,24,-70
1662736923878,-239,24,-70
1662736923878,-238,23,-70
1662736923879,-239,24,-71
1662736923879,-239,24,-70
1662736923880,-240,24,-70
1662736923880,-240,23,-69
1662736923881,-238,23,-69
1662736923881,-240,23,-71
1662736923881,-240,24,-70
1662736923882,-241,23,-69
1662736923883,-240,23,-69
1662736923883,-240,25,-69
1662736923883,-241,25,-69
1662736923884,-240,23,-69
1662736923884,-240,23,-67
1662736923885,-240,25,-69
1662736923885,-241,25,-68
1662736923886,-241,25,-68
1662736923886,-241,26,-68
1662736923887,-240,25,-67
1662736923888,-240,24,-67
1662736923888,-240,26,-67
1662736923888,-241,26,-68
1662736923889,-241,26,-67
1662736923889,-240,26,-68
1662736923890,-240,26,-67
1662736923891,-241,25,-67
1662736923891,-240,25,-67
1662736923891,-241,25,-67
1662736923892,-240,25,-67
1662736923893,-241,26,-67
1662736923893,-240,28,-66
1662736923893,-241,26,-67
1662736923894,-240,27,-65
1662736923894,-241,27,-66
1662736923895,-241,27,-66
1662736923895,-241,26,-65
1662736923896,-241,26,-65
1662736923896,-240,26,-66
1662736923897,-240,26,-65
1662736923897,-238,27,-65
1662736923898,-240,27,-66
1662736923898,-240,26,-66
1662736923899,-239,27,-67
1662736923899,-239,27,-67
1662736923900,-241,26,-66
1662736923900,-240,25,-65
1662736923901,-242,26,-66
1662736923901,-241,26,-66
1662736923902,-241,25,-66
1662736923903,-241,25,-66
1662736923903,-241,26,-66
1662736923903,-241,26,-65
1662736923904,-240,25,-66
1662736923904,-242,25,-66
1662736923905,-241,24,-66
1662736923905,-240,26,-65
1662736923906,-240,25,-65
1662736923906,-240,23,-66
1662736923907,-239,25,-65
1662736923907,-240,25,-66
1662736923908,-240,25,-65
1662736923908,-239,24,-66
1662736923909,-238,24,-67
1662736923909,-240,24,-67
1662736923910,-237,24,-67
1662736923910,-238,23,-67
1662736923911,-239,23,-66
1662736923911,-238,22,-67
1662736923912,-238,22,-66
1662736923913,-238,22,-68
1662736923913,-236,23,-67
1662736923913,-238,24,-66
1662736923914,-237,23,-67
1662736923914,-237,24,-66
1662736923915,-237,21,-68
1662736923915,-237,22,-67
1662736923916,-235,21,-69
1662736923916,-234,21,-68
1662736923917,-235,21,-69
1662736923917,-234,22,-68
1662736923918,-235,21,-70
1662736923918,-237,20,-68
1662736923919,-235,22,-70
1662736923919,-235,22,-71
1662736923920,-236,21,-71
1662736923920,-235,21,-71
1662736923921,-235,22,-70
1662736923921,-235,22,-70
1662736923922,-235,21,-70
1662736923923,-234,20,-70
1662736923923,-236,21,-71
1662736923923,-236,20,-69
1662736923924,-236,21,-72
1662736923924,-236,21,-71
1662736923925,-235,21,-70
1662736923925,-235,21,-71
1662736923926,-236,22,-71
1662736923926,-237,21,-70
1662736923927,-237,21,-71
1662736923927,-236,21,-72
1662736923928,-236,21,-70
1662736923928,-236,21,-72
1662736923929,-235,22,-72
1662736923929,-237,23,-71
1662736923930,-237,21,-70
1662736923930,-237,22,-71
1662736923931,-238,22,-71
1662736923931,-238,22,-70
1662736923932,-239,21,-71
1662736923933,-238,23,-70
1662736923933,-239,22,-69
1662736923933,-238,23,-70
1662736923934,-239,22,-69
1662736923934,-239,22,-69
1662736923935,-240,23,-69
1662736923935,-239,24,-69
1662736923936,-241,24,-69
1662736923936,-240,24,-69
1662736923937,-241,24,-69
1662736923937,-239,24,-69
1662736923938,-240,24,-69
1662736923938,-241,24,-68
1662736923939,-242,23,-68
1662736923939,-241,24,-69
1662736923940,-241,23,-68
1662736923940,-242,24,-69
1662736923941,-240,25,-69
1662736923941,-241,25,-68
1662736923942,-241,24,-68
1662736923943,-240,25,-67
1662736923943,-241,25,-69
1662736923943,-241,25,-68
1662736923944,-240,25,-67
1662736923944,-239,24,-68
1662736923945,-239,24,-67
1662736923945,-239,25,-67
1662736923946,-240,26,-68
1662736923946,-239,24,-67
1662736923947,-238,25,-67
1662736923947,-238,25,-69
1662736923948,-238,25,-69
1662736923948,-237,26,-68
1662736923949,-237,25,-68
1662736923949,-237,25,-68
1662736923950,-237,26,-67
1662736923951,-237,24,-67
1662736923951,-236,26,-68
1662736923951,-235,25,-68
1662736923952,-235,25,-68
1662736923953,-236,24,-67
1662736923953,-233,25,-67
1662736923953,-235,25,-68
1662736923954,-233,26,-66
1662736923954,-235,24,-68
1662736923955,-235,23,-68
1662736923955,-233,24,-67
1662736923956,-233,25,-68
1662736923956,-234,24,-69
1662736923957,-232,25,-68
1662736923957,-233,24,-67
1662736923958,-233,24,-68
1662736923958,-233,24,-68
1662736923959,-234,24,-68
1662736923959,-232,25,-69
1662736923960,-233,24,-67
1662736923960,-234,23,-68
1662736923961,-234,24,-68
1662736923961,-234,23,-69
1662736923962,-233,24,-69
1662736923962,-233,23,-69
1662736923963,-233,23,-69
1662736923963,-233,24,-69
1662736923964,-233,23,-69
1662736923964,-233,23,-69
1662736923965,-233,22,-71
1662736923966,-234,23,-71
1662736923966,-232,22,-70
1662736923966,-234,23,-70
1662736923967,-234,22,-71
1662736923967,-234,23,-71
1662736923968,-234,23,-72
1662736923968,-235,23,-71
1662736923969,-235,23,-71
1662736923969,-235,23,-70
1662736923970,-233,22,-71
1662736923970,-234,23,-71
1662736923971,-236,23,-70
1662736923971,-235,22,-71
1662736923972,-236,23,-71
1662736923972,-235,22,-71
1662736923973,-235,23,-71
1662736923973,-235,22,-71
1662736923974,-236,23,-72
1662736923974,-237,23,-71
1662736923975,-237,21,-70
1662736923975,-236,23,-71
1662736923976,-237,23,-70
1662736923976,-237,23,-71
1662736923977,-236,22,-70
1662736923977,-236,21,-70
1662736923978,-238,23,-70
1662736923978,-237,23,-70
1662736923979,-238,21,-70
1662736923979,-239,22,-70
1662736923980,-238,23,-69
1662736923980,-236,23,-69
1662736923981,-237,22,-69
1662736923981,-237,23,-70
1662736923982,-238,23,-69
1662736923982,-238,23,-67
1662736923983,-237,22,-68
1662736923983,-237,24,-69
1662736923984,-238,25,-69
1662736923984,-238,24,-68
1662736923985,-238,23,-69
1662736923985,-238,23,-68
1662736923986,-238,23,-69
1662736923986,-237,22,-69
1662736923987,-238,22,-70
1662736923987,-237,23,-68
1662736923988,-238,23,-68
1662736923988,-238,23,-68
1662736923989,-238,23,-69
1662736923989,-237,21,-69
1662736923990,-238,22,-69
1662736923990,-237,22,-68
1662736923991,-237,23,-68
1662736923991,-238,23,-69
1662736923992,-238,22,-69
1662736923992,-238,22,-70
1662736923993,-237,22,-68
1662736923993,-236,22,-68
1662736923994,-237,23,-70
1662736923994,-237,23,-69
1662736923995,-237,23,-68
1662736923995,-236,22,-69
1662736923996,-236,21,-69
1662736923996,-236,23,-69
1662736923997,-235,23,-70
1662736923997,-234,22,-68
1662736923998,-235,24,-68
1662736923998,-234,22,-68
1662736923999,-234,22,-69
1662736923999,-233,24,-68
1662736924000,-233,25,-68
1662736924000,-233,23,-67
1662736924001,-233,23,-68
1662736924001,-233,24,-68
1662736924002,-231,24,-68
1662736924002,-231,25,-68
1662736924003,-231,25,-68
1662736924003,-232,24,-70
1662736924004,-232,24,-69
1662736924004,-231,25,-70
1662736924005,-232,25,-70
1662736924005,-230,25,-69
1662736924006,-231,24,-69
1662736924006,-231,24,-69
1662736924007,-231,25,-69
1662736924007,-231,26,-69
1662736924007,-231,26,-70
1662736924008,-231,26,-71
1662736924008,-231,26,-70
1662736924009,-231,25,-70
1662736924009,-231,25,-71
1662736924010,-230,25,-71
1662736924010,-230,25,-69
1662736924011,-231,27,-71
1662736924011,-231,26,-71
1662736924012,-232,26,-71
1662736924013,-231,27,-71
1662736924013,-233,25,-69
1662736924013,-231,27,-71
1662736924014,-231,27,-71
1662736924014,-232,26,-70
1662736924015,-232,26,-71
1662736924015,-231,27,-70
1662736924016,-233,26,-71
1662736924016,-232,26,-71
1662736924017,-233,25,-71
1662736924017,-232,26,-72
1662736924018,-234,26,-70
1662736924018,-233,26,-69
1662736924019,-233,26,-71
1662736924019,-234,27,-69
1662736924020,-234,27,-70
1662736924020,-234,26,-70
1662736924021,-234,25,-69
1662736924021,-234,26,-70
1662736924022,-234,26,-69
1662736924022,-235,25,-71
1662736924023,-234,27,-68
1662736924023,-235,26,-71
1662736924024,-234,26,-70
1662736924024,-235,26,-69
1662736924025,-235,25,-70
1662736924025,-235,24,-69
1662736924026,-235,26,-70
1662736924026,-235,25,-70
1662736924027,-235,25,-70
1662736924027,-235,24,-69
1662736924028,-235,26,-70
1662736924028,-235,25,-70
1662736924029,-235,25,-69
1662736924029,-235,26,-69
1662736924030,-237,24,-70
1662736924030,-236,23,-69
1662736924031,-235,24,-70
1662736924031,-235,25,-70
1662736924032,-236,24,-69
1662736924032,-235,24,-70
1662736924033,-235,24,-70
1662736924033,-235,24,-70
1662736924034,-236,24,-71
1662736924034,-236,23,-70
1662736924035,-238,23,-70
1662736924035,-237,24,-70
1662736924036,-236,24,-70
1662736924036,-238,23,-69
1662736924037,-237,24,-70
1662736924037,-235,23,-70
1662736924038,-237,23,-70
1662736924038,-237,24,-71
1662736924039,-237,24,-71
1662736924039,-238,22,-69
1662736924040,-239,23,-70
1662736924040,-238,23,-70
1662736924041,-237,24,-71
1662736924041,-237,23,-70
1662736924042,-238,22,-70
1662736924042,-237,23,-70
1662736924043,-238,22,-68
1662736924043,-238,21,-71
1662736924044,-239,22,-70
1662736924044,-237,22,-70
1662736924045,-238,22,-69
1662736924045,-238,22,-68
1662736924046,-237,22,-68
1662736924046,-237,21,-69
1662736924047,-237,20,-68
1662736924048,-236,21,-67
1662736924048,-236,22,-66
1662736924048,-236,22,-68
1662736924049,-235,22,-67
1662736924049,-235,22,-67
1662736924050,-234,22,-68
1662736924050,-235,22,-67
1662736924051,-234,21,-68
1662736924051,-234,21,-67
1662736924052,-234,21,-68
1662736924052,-234,22,-66
1662736924053,-233,22,-67
1662736924053,-233,22,-67
1662736924054,-233,21,-67
1662736924054,-234,23,-67
1662736924055,-233,22,-68
1662736924055,-233,22,-67
1662736924056,-232,23,-67
1662736924056,-232,22,-68
1662736924057,-231,21,-68
1662736924057,-232,22,-67
1662736924058,-232,21,-68
1662736924058,-232,21,-68
1662736924059,-233,23,-69
1662736924059,-232,22,-69
1662736924060,-233,21,-68
1662736924060,-231,23,-69
1662736924061,-231,22,-68
1662736924061,-231,22,-70
1662736924062,-232,21,-69
1662736924062,-231,22,-70
1662736924063,-231,23,-69
1662736924063,-231,23,-70
1662736924064,-231,22,-70
1662736924064,-231,23,-70
1662736924065,-231,21,-71
1662736924065,-231,22,-70
1662736924066,-231,22,-70
1662736924066,-231,21,-70
1662736924067,-231,21,-71
1662736924067,-229,21,-72
1662736924068,-231,22,-71
1662736924068,-230,21,-71
1662736924069,-230,22,-71
1662736924069,-230,23,-71
1662736924070,-230,21,-71
1662736924070,-230,23,-71
1662736924071,-230,23,-70
1662736924071,-229,22,-72
1662736924072,-230,22,-71
1662736924072,-230,23,-71
1662736924073,-230,22,-71
1662736924073,-230,23,-70
1662736924074,-232,23,-71
1662736924074,-230,22,-71
1662736924075,-232,23,-71
1662736924075,-232,22,-71
1662736924076,-232,22,-70
1662736924076,-232,22,-70
1662736924077,-232,23,-70
1662736924077,-232,23,-71
1662736924078,-232,23,-70
1662736924078,-231,23,-70
1662736924079,-231,23,-69
1662736924079,-230,23,-70
1662736924080,-232,23,-71
1662736924080,-231,23,-70
1662736924081,-231,23,-70
1662736924081,-231,25,-70
1662736924082,-231,22,-70
1662736924082,-232,23,-70
1662736924083,-232,23,-70
1662736924083,-232,23,-69
1662736924084,-231,25,-68
1662736924084,-232,24,-70
1662736924085,-231,24,-70
1662736924085,-232,23,-70
1662736924086,-232,24,-70
1662736924086,-231,23,-69
1662736924087,-231,24,-70
1662736924087,-232,24,-70
1662736924088,-232,24,-68
1662736924088,-232,23,-69
1662736924089,-231,23,-70
1662736924089,-231,23,-70
1662736924090,-231,24,-70
1662736924090,-232,22,-70
1662736924091,-231,25,-69
1662736924091,-231,23,-69
1662736924092,-233,23,-69
1662736924092,-230,24,-70
1662736924093,-231,24,-69
1662736924093,-233,23,-69
1662736924094,-233,23,-69
1662736924094,-232,23,-68
1662736924095,-232,22,-70
1662736924095,-234,24,-69
1662736924096,-232,24,-69
1662736924096,-234,23,-70
1662736924097,-232,24,-69
1662736924097,-232,22,-69
1662736924098,-234,23,-69
1662736924098,-234,23,-70
1662736924099,-232,23,-69
1662736924099,-233,23,-69
1662736924100,-232,23,-70
1662736924100,-232,23,-70
1662736924101,-233,24,-69
1662736924101,-232,24,-69
1662736924102,-233,24,-70
1662736924102,-233,24,-71
1662736924103,-234,25,-70
1662736924103,-234,24,-69
1662736924104,-235,25,-70
1662736924104,-235,25,-69
1662736924105,-234,25,-70
1662736924105,-235,25,-70
1662736924106,-235,24,-70
1662736924106,-235,24,-70
1662736924107,-237,25,-70
1662736924107,-236,24,-69
1662736924108,-236,25,-69
1662736924108,-237,25,-69
1662736924109,-236,25,-70
1662736924109,-236,24,-69
1662736924110,-237,26,-71
1662736924110,-237,24,-70
1662736924111,-237,25,-69
1662736924111,-236,25,-70
1662736924112,-238,26,-70
1662736924112,-238,24,-70
1662736924113,-239,25,-70
1662736924113,-238,26,-70
1662736924114,-238,26,-70
1662736924114,-238,26,-70
1662736924115,-239,25,-69
1662736924115,-240,25,-69
1662736924116,-240,25,-70
1662736924116,-240,24,-69
1662736924117,-238,24,-70
1662736924117,-239,25,-69
1662736924118,-240,25,-70
1662736924118,-240,25,-69
1662736924119,-239,24,-69
1662736924119,-240,25,-69
1662736924120,-240,26,-69
1662736924120,-240,23,-70
1662736924121,-241,23,-69
1662736924121,-241,24,-68
1662736924122,-240,25,-70
1662736924122,-239,23,-69
1662736924123,-240,24,-70
1662736924123,-240,23,-69
1662736924124,-240,24,-69
1662736924124,-239,24,-70
1662736924125,-240,24,-69
1662736924125,-240,24,-68
1662736924126,-240,24,-70
1662736924126,-240,25,-70
1662736924127,-240,25,-68
1662736924127,-240,25,-69
1662736924128,-240,24,-70
1662736924128,-240,24,-69
1662736924129,-241,25,-69
1662736924129,-240,25,-68
1662736924130,-241,23,-69
1662736924130,-240,24,-68
1662736924131,-241,24,-67
1662736924131,-241,24,-68
1662736924132,-240,23,-68
1662736924132,-240,24,-69
1662736924133,-241,24,-67
1662736924133,-241,24,-68
1662736924134,-241,24,-68
1662736924134,-240,24,-68
1662736924135,-240,23,-68
1662736924135,-238,25,-67
1662736924136,-242,24,-67
1662736924136,-240,23,-67
1662736924137,-240,25,-66
1662736924137,-240,24,-66
1662736924138,-239,25,-68
1662736924138,-239,23,-68
1662736924139,-237,25,-67
1662736924139,-238,24,-66
1662736924140,-237,23,-66
1662736924140,-237,24,-67
1662736924141,-237,23,-68
1662736924141,-237,23,-67
1662736924142,-236,24,-66
1662736924142,-235,23,-67
1662736924143,-235,24,-68
1662736924143,-236,22,-66
1662736924143,-236,23,-69
1662736924144,-235,24,-68
1662736924145,-235,23,-67
1662736924145,-234,23,-68
1662736924146,-233,24,-68
1662736924146,-234,23,-68
1662736924146,-233,23,-67
1662736924147,-233,23,-67
1662736924147,-233,22,-67
1662736924148,-233,23,-67
1662736924148,-233,23,-68
1662736924149,-233,23,-68
1662736924149,-232,23,-68
1662736924150,-233,22,-68
1662736924150,-233,23,-68
1662736924151,-233,23,-68
1662736924152,-234,23,-68
1662736924152,-232,22,-68
1662736924152,-233,23,-69
1662736924153,-233,23,-67
1662736924153,-233,24,-68
1662736924154,-234,22,-68
1662736924155,-233,24,-69
1662736924155,-234,24,-68
1662736924155,-233,24,-68
1662736924156,-234,23,-69
1662736924156,-235,24,-69
1662736924157,-233,24,-68
1662736924157,-235,24,-68
1662736924158,-235,24,-68
1662736924158,-234,24,-69
1662736924159,-235,24,-69
1662736924159,-236,24,-68
1662736924160,-237,24,-69
1662736924160,-236,25,-69
1662736924161,-235,24,-68
1662736924162,-238,25,-70
1662736924162,-236,25,-69
1662736924162,-239,24,-68
1662736924163,-237,24,-70
1662736924163,-238,25,-69
1662736924164,-239,25,-69
1662736924164,-238,24,-68
1662736924165,-239,24,-68
1662736924165,-239,25,-69
1662736924166,-239,24,-70
1662736924166,-239,25,-69
1662736924167,-239,24,-69
1662736924167,-240,25,-69
1662736924168,-239,24,-69
1662736924168,-240,23,-69
1662736924169,-241,23,-69
1662736924169,-241,24,-67
1662736924170,-241,25,-68
1662736924170,-241,24,-67
1662736924171,-241,23,-68
1662736924172,-241,24,-67
1662736924172,-240,23,-67
1662736924172,-240,24,-67
1662736924173,-241,24,-67
1662736924174,-242,23,-67
1662736924174,-242,24,-67
1662736924174,-243,24,-66
1662736924175,-242,25,-67
1662736924175,-242,25,-66
1662736924176,-241,23,-67
1662736924176,-242,24,-67
1662736924177,-242,23,-68
1662736924177,-241,23,-67
1662736924178,-242,23,-68
1662736924178,-242,23,-67
1662736924179,-241,23,-67
1662736924179,-241,22,-68
1662736924180,-241,24,-69
1662736924180,-243,23,-67
1662736924181,-240,23,-68
1662736924182,-240,22,-68
1662736924182,-239,22,-68
